China	Cameroon	217803
China	Canada	801051
China	Cape Verde	11
China	Central African Republic	12315
China	Chile	840509
China	China	885393
China	Hong Kong S.A.R.	3122262771
China	Colombia	361086
China	Costa Rica	979192
China	Ivory Coast (C_te d'Ivoire)	45618
China	Croatia	31389
China	Cyprus	7631
China	Czech Republic	107680
China	Denmark	19820
China	Dominican Republic	219581
China	Ecuador	258477
China	El Salvador	11688
China	Estonia	5622
China	Ethiopia	254884
China	Fiji	76512
China	Finland	70
China	Sudan	2210758
China	France	82094
China	French Polynesia	53
China	Gambia	8637
China	Georgia	48543
China	Germany	319627
China	Ghana	234581
China	Greece	55588
China	Guatemala	231964
China	Guyana	355
China	Hungary	6000
China	Iceland	859
China	India	586999082
China	Indonesia	715985019
China	Iran	476519
China	Ireland	109341
China	Israel	78000
China	Italy	4285
China	Jamaica	106158
China	Japan	397978452
China	Jordan	20196
China	Kazakhstan	5131507
China	Kyrgyzstan	3323541
China	Lebanon	30157
China	Lithuania	71326
China	Luxembourg	2283
China	Madagascar	31298
China	Malawi	50218
China	Malaysia	24723042
China	Maldives	55246
China	Mali	139125
China	Malta	28806
China	Mauritania	16343
China	Mauritius	22731
China	Mexico	1845094
China	Montenegro	3360
China	Morocco	37353
China	Mozambique	250000
China	Namibia	5149
China	Nepal	44860
China	Netherlands	178264
China	New Caledonia	46897
China	New Zealand	110395
China	Nicaragua	54010
China	Niger	549896
China	Nigeria	113629001
China	Norway	577913
China	Oman	44502
China	Pakistan	7700031
China	Panama	144988
China	Paraguay	281
China	Peru	227713
China	Philippines	283902584
China	Poland	193328
China	Portugal	653
China	Korea, South	750750440
China	Moldova	406
China	Romania	5264
China	Russia	488047
China	Rwanda	88203
China	Saint Kitts and Nevis	315
China	Saint Vincent and the Grenadines	233
China	Saudi Arabia	2454136
China	Senegal	60619
China	Serbia	50421
China	Singapore	3051739184
China	Slovakia	10164
China	Slovenia	5054
China	Solomon Islands	43310
China	South Africa	21984001
China	Spain	25713
China	Sri Lanka	2061293
China	West Bank	74844
China	Suriname	5355
China	Switzerland	1658758
China	Micronesia, Federated States of	5921
China	Thailand	69096813
China	Togo	114514
China	Tunisia	36737
China	Turkey	136329
China	United States of America	65404422
China	Uganda	131592
China	Ukraine	2178456
China	United Arab Emirates	3476147
China	United Kingdom	91427731
China	Tanzania	1716913
China	Uruguay	10483
China	Vanuatu	45328
China	Venezuela	609
China	Vietnam	1305560566
China	Yemen	100115
China	Zambia	186049
China	Zimbabwe	526809
Hong Kong S.A.R.	Algeria	5712
Hong Kong S.A.R.	Australia	42981864
Hong Kong S.A.R.	Bahrain	1083
Hong Kong S.A.R.	Belgium	141
Hong Kong S.A.R.	Botswana	294
Hong Kong S.A.R.	Cambodia	1
Hong Kong S.A.R.	Canada	7154
Hong Kong S.A.R.	Chile	299
Hong Kong S.A.R.	China	325647663
Hong Kong S.A.R.	Colombia	6174
Hong Kong S.A.R.	Costa Rica	27121
Hong Kong S.A.R.	Cyprus	2571
Hong Kong S.A.R.	Denmark	37708
Hong Kong S.A.R.	Dominican Republic	9929374
Hong Kong S.A.R.	Ecuador	6305
Hong Kong S.A.R.	El Salvador	105790
Hong Kong S.A.R.	Estonia	101
Hong Kong S.A.R.	Ethiopia	98
Hong Kong S.A.R.	Fiji	118
Hong Kong S.A.R.	France	1391
Hong Kong S.A.R.	Gambia	880
Hong Kong S.A.R.	Germany	96609
Hong Kong S.A.R.	Ghana	31897
Hong Kong S.A.R.	India	688592
Hong Kong S.A.R.	Indonesia	1996740
Hong Kong S.A.R.	Iran	211
Hong Kong S.A.R.	Israel	20000
Hong Kong S.A.R.	Italy	1601
Hong Kong S.A.R.	Japan	121881
Hong Kong S.A.R.	Latvia	172
Hong Kong S.A.R.	Madagascar	440
Hong Kong S.A.R.	Malaysia	7319961
Hong Kong S.A.R.	Maldives	2573
Hong Kong S.A.R.	Mexico	4909
Hong Kong S.A.R.	Nepal	28259
Hong Kong S.A.R.	Netherlands	1531
Hong Kong S.A.R.	New Zealand	211742
Hong Kong S.A.R.	Nigeria	264642
Hong Kong S.A.R.	Norway	19209
Hong Kong S.A.R.	Oman	1085
Hong Kong S.A.R.	Panama	60616
Hong Kong S.A.R.	Philippines	10017766
Hong Kong S.A.R.	Korea, South	29789784
Hong Kong S.A.R.	Rwanda	61895
Hong Kong S.A.R.	Saint Vincent and the Grenadines	108
Hong Kong S.A.R.	Senegal	9416
Hong Kong S.A.R.	Singapore	109589935
Hong Kong S.A.R.	Solomon Islands	20797
Hong Kong S.A.R.	Spain	261702
Hong Kong S.A.R.	Sri Lanka	44837
Hong Kong S.A.R.	Thailand	274990
Hong Kong S.A.R.	Tonga	464
Hong Kong S.A.R.	Turkey	328
Hong Kong S.A.R.	United States of America	41407
Hong Kong S.A.R.	Uganda	896910
Hong Kong S.A.R.	Ukraine	1419111
Hong Kong S.A.R.	United Arab Emirates	5657
Hong Kong S.A.R.	Tanzania	791261
Hong Kong S.A.R.	Uruguay	188
Hong Kong S.A.R.	Vanuatu	138914
Hong Kong S.A.R.	Vietnam	15960986
Hong Kong S.A.R.	Zambia	2445
Hong Kong S.A.R.	Zimbabwe	908
Colombia	Argentina	4896721
Colombia	Belgium	5710
Colombia	Brazil	230821
Colombia	Canada	148126468
Colombia	Chile	1154597407
Colombia	China	1587035329
Colombia	Costa Rica	163494315
Colombia	Ivory Coast (C_te d'Ivoire)	233449057
Colombia	Czech Republic	5
Colombia	Dominican Republic	329303810
Colombia	Ecuador	15358030
Colombia	El Salvador	95519270
Colombia	France	61606759
Colombia	Germany	165493663
Colombia	Guatemala	288438575
Colombia	India	645816170
Colombia	Indonesia	162288
Colombia	Italy	107469172
Colombia	Jamaica	160450
Colombia	Japan	48748993
Colombia	Malaysia	98261034
Colombia	Mexico	925947
Colombia	Morocco	100584880
Colombia	Netherlands	120787177
Colombia	Nicaragua	25652
Colombia	Panama	117328
Colombia	Paraguay	4971627
Colombia	Peru	273771123
Colombia	Korea, South	74583663
Colombia	Singapore	464000973
Colombia	Spain	918533868
Colombia	Suriname	259036
Colombia	Thailand	32604408
Colombia	Togo	828
Colombia	United States of America	16245746814
Colombia	Uruguay	4893
Colombia	Venezuela	881382
Comoros	Madagascar	2428
Congo (Brazzaville)	Australia	705188910
Congo (Brazzaville)	Belgium	314
Congo (Brazzaville)	Cameroon	172
Congo (Brazzaville)	Canada	1811883
Congo (Brazzaville)	China	4351792763
Congo (Brazzaville)	France	691555215
Congo (Brazzaville)	Germany	199983112
Congo (Brazzaville)	India	51690536
Congo (Brazzaville)	Italy	463558726
Congo (Brazzaville)	Malaysia	117003854
Congo (Brazzaville)	Netherlands	195188546
Congo (Brazzaville)	Nigeria	1654
Congo (Brazzaville)	South Africa	23
Congo (Brazzaville)	Spain	502999695
Congo (Brazzaville)	Turkey	3000
Congo (Brazzaville)	United States of America	2426151834
Costa Rica	Dominican Republic	4923217
Costa Rica	Ecuador	68
Costa Rica	El Salvador	18567
Costa Rica	Guatemala	10300
Costa Rica	India	70516
Costa Rica	Mexico	685
Costa Rica	New Zealand	41
Costa Rica	Nicaragua	16103
Costa Rica	Panama	3436465
Costa Rica	Korea, South	36508
Ivory Coast (C_te d'Ivoire)	Australia	9424855
Ivory Coast (C_te d'Ivoire)	Burkina Faso	84899342
Ivory Coast (C_te d'Ivoire)	Cameroon	2028
Ivory Coast (C_te d'Ivoire)	Canada	441321513
Ivory Coast (C_te d'Ivoire)	Cape Verde	36594
Ivory Coast (C_te d'Ivoire)	Czech Republic	755
Ivory Coast (C_te d'Ivoire)	Gambia	72005361
Ivory Coast (C_te d'Ivoire)	Germany	379425638
Ivory Coast (C_te d'Ivoire)	Ghana	3034
Ivory Coast (C_te d'Ivoire)	Greece	78698150
Ivory Coast (C_te d'Ivoire)	India	95996039
Ivory Coast (C_te d'Ivoire)	Mali	145604076
Ivory Coast (C_te d'Ivoire)	Morocco	126
Ivory Coast (C_te d'Ivoire)	Netherlands	34834219
Ivory Coast (C_te d'Ivoire)	Niger	31252696
Ivory Coast (C_te d'Ivoire)	Nigeria	114319389
Ivory Coast (C_te d'Ivoire)	Senegal	30945033
Ivory Coast (C_te d'Ivoire)	Switzerland	80598029
Ivory Coast (C_te d'Ivoire)	Togo	12029603
Ivory Coast (C_te d'Ivoire)	United States of America	233639740
Ivory Coast (C_te d'Ivoire)	Tanzania	2
Ivory Coast (C_te d'Ivoire)	Yemen	194452
Croatia	Albania	109795
Croatia	Austria	204398
Croatia	Belgium	10185
Croatia	Bosnia and Herzegovina	503236545
Croatia	Bulgaria	110953
Croatia	Czech Republic	22350
Croatia	Denmark	827
Croatia	France	1391
Croatia	Georgia	22242
Croatia	Germany	2469
Croatia	Greece	10058880
Croatia	Hungary	86542000
Croatia	Italy	53700171
Croatia	Lebanon	39820217
Croatia	Malta	2029840
Croatia	Montenegro	28512798
Croatia	Morocco	5843
Croatia	Netherlands	42424
Croatia	New Zealand	216389
Croatia	Poland	13034526
Croatia	Moldova	96
Croatia	Romania	495526
Croatia	Russia	1227
Croatia	Serbia	6015756
Croatia	Slovenia	37518609
Croatia	Spain	14732177
Croatia	Micronesia, Federated States of	1204600
Croatia	Tunisia	56466103
Croatia	Turkey	15417184
Croatia	Ukraine	7
Croatia	United Arab Emirates	9350
Cuba	Belgium	72296638
Cuba	Canada	32
Cuba	China	2937
Cuba	El Salvador	2477088
Cuba	Guatemala	22643661
Cuba	Iceland	1022081
Cuba	Israel	22280000
Cuba	Netherlands	43118964
Cuba	Korea, South	25625370
Cuba	Spain	52100193
Cuba	Switzerland	3395
Cuba	Togo	781059
Cuba	United Kingdom	77623773
Cuba	Venezuela	892
Cura_ao	Antigua and Barbuda	14678
Cura_ao	Argentina	4553224
Cura_ao	Aruba	30205
Cura_ao	Austria	181
Cura_ao	Belgium	90560842
Cura_ao	Belize	117929533
Cura_ao	Brazil	561369698
Cura_ao	Burkina Faso	105800
Cura_ao	Canada	23488796
Cura_ao	Chile	2819001
Cura_ao	Colombia	23462101
Cura_ao	Costa Rica	75371495
Cura_ao	Denmark	32937970
Cura_ao	Dominican Republic	301999858
Cura_ao	El Salvador	49228870
Cura_ao	Estonia	2624
Cura_ao	France	19083402
Cura_ao	Gambia	42
Cura_ao	Germany	154535
Cura_ao	Guatemala	86507883
Cura_ao	Guyana	138669122
Cura_ao	India	5757
Cura_ao	Indonesia	686609
Cura_ao	Israel	28000
Cura_ao	Jamaica	149
Cura_ao	Japan	148066
Cura_ao	Malaysia	28655
Cura_ao	Mexico	39201123
Cura_ao	Montserrat	14595
Cura_ao	Netherlands	15213769
Cura_ao	Nicaragua	195674564
Cura_ao	Paraguay	296483
Cura_ao	Peru	55160
Cura_ao	Poland	97629
Cura_ao	Korea, South	51859947
Cura_ao	Rwanda	23845
Cura_ao	Sao Tome and Principe	2633485
Cura_ao	Singapore	814228693
Cura_ao	Spain	33741406
Cura_ao	Suriname	11575767
Cura_ao	Thailand	24940
Cura_ao	United States of America	772692095
Cura_ao	United Kingdom	32199822
Cura_ao	Uruguay	11613820
Cura_ao	Venezuela	52411422
Cyprus	Argentina	156694
Cyprus	Belarus	43200
Cyprus	Belgium	1354866
Cyprus	Bosnia and Herzegovina	9661
Cyprus	China	800
Cyprus	Croatia	5188
Cyprus	Ecuador	1307684
Cyprus	Egypt	35044770
Cyprus	Estonia	192251
Cyprus	France	2652057
Cyprus	Germany	1468155
Cyprus	Greece	145590010
Cyprus	India	63113
Cyprus	Israel	174192000
Cyprus	Italy	899863
Cyprus	Japan	85464508
Cyprus	Latvia	758345
Cyprus	Lithuania	211
Cyprus	Luxembourg	68530
Cyprus	Malta	7673
Cyprus	Mexico	230733
Cyprus	Namibia	412043
Cyprus	Netherlands	16942850
Cyprus	Norway	2373
Cyprus	Pakistan	28429100
Cyprus	Peru	1411818
Cyprus	Poland	16135159
Cyprus	Korea, South	371751285
Cyprus	Singapore	213693674
Cyprus	Spain	5982
Cyprus	Switzerland	35522
Cyprus	Turkey	89077
Cyprus	Ukraine	7
Czech Republic	Albania	38546
Czech Republic	Algeria	2
Czech Republic	Argentina	84
Czech Republic	Australia	11802
Czech Republic	Austria	317196570
Czech Republic	Bahrain	6728
Czech Republic	Barbados	3576
Czech Republic	Belarus	35500
Czech Republic	Belgium	693998
Czech Republic	Bosnia and Herzegovina	44585
Czech Republic	Bulgaria	3819010
Czech Republic	Canada	12003
Czech Republic	Chile	3083
Czech Republic	China	31672
Czech Republic	Colombia	4466
Czech Republic	Costa Rica	1058
Czech Republic	Croatia	808183
Czech Republic	Denmark	15196
Czech Republic	Ecuador	890
Czech Republic	El Salvador	3505
Czech Republic	Estonia	3402
Czech Republic	Ethiopia	487
Czech Republic	Finland	362344
Czech Republic	France	1815810
Czech Republic	Georgia	24353
Czech Republic	Germany	200842024
Czech Republic	Greece	208853
Czech Republic	Hungary	22909000
Czech Republic	Iceland	4144
Czech Republic	India	1469
Czech Republic	Ireland	7000
Czech Republic	Israel	28000
Czech Republic	Italy	2348537
Czech Republic	Jordan	46449
Czech Republic	Kazakhstan	3621
Czech Republic	Kyrgyzstan	390
Czech Republic	Latvia	184305
Czech Republic	Lebanon	25444
Czech Republic	Lithuania	288070
Czech Republic	Malaysia	6832
Czech Republic	Malta	3803
Czech Republic	Mauritius	196
Czech Republic	Mexico	15275
Czech Republic	Montenegro	361478
Czech Republic	Morocco	71
Czech Republic	Nepal	167
Czech Republic	Netherlands	11751255
Czech Republic	New Zealand	820
Czech Republic	Norway	37083
Czech Republic	Oman	14700
Czech Republic	Pakistan	1582
Czech Republic	Panama	1004
Czech Republic	Peru	661
Czech Republic	Poland	33305089
Czech Republic	Portugal	38924
Czech Republic	Korea, South	995
Czech Republic	Moldova	3060
Czech Republic	Romania	884411
Czech Republic	Russia	56009
Czech Republic	Serbia	1755031
Czech Republic	Singapore	572
Czech Republic	Slovakia	676290049
Czech Republic	Slovenia	1481939
Czech Republic	Spain	9485
Czech Republic	Switzerland	4921340
Czech Republic	Micronesia, Federated States of	37856
Czech Republic	Thailand	36798
Czech Republic	Ukraine	527606
Czech Republic	United Arab Emirates	339788
Czech Republic	United Kingdom	1013461
Korea, North	China	20496
Korea, North	El Salvador	195
Korea, North	Guyana	22135
Korea, North	India	3476764
Korea, North	Indonesia	2572466
Korea, North	Mexico	10862
Korea, North	Netherlands	84187643
Korea, North	New Caledonia	598
Korea, North	Niger	31313
Korea, North	Pakistan	189313
Korea, North	Rwanda	10712
Korea, North	Suriname	33965
Congo (Kinshasa)	Austria	2837
Congo (Kinshasa)	Brazil	90047884
Congo (Kinshasa)	China	302675795
Congo (Kinshasa)	Ivory Coast (C_te d'Ivoire)	3298114
Congo (Kinshasa)	Sudan	168
Congo (Kinshasa)	Netherlands	97636652
Congo (Kinshasa)	Rwanda	1382
Congo (Kinshasa)	South Africa	60
Congo (Kinshasa)	Spain	93386224
Congo (Kinshasa)	United States of America	596024259
Congo (Kinshasa)	Uganda	72695
Congo (Kinshasa)	Zambia	11
Denmark	Algeria	105605
Denmark	Argentina	16708767
Denmark	Armenia	29432
Denmark	Australia	31473
Denmark	Austria	18785
Denmark	Azerbaijan	9858
Denmark	Bahrain	5875
Denmark	Belarus	17100
Denmark	Belgium	44343556
Denmark	Bosnia and Herzegovina	671
Denmark	Brazil	773
Denmark	Bulgaria	58111
Denmark	Burundi	3897
Denmark	Canada	299778685
Denmark	Central African Republic	90830
Denmark	Chile	77565
Denmark	China	86346
Denmark	Colombia	4434
Denmark	Costa Rica	2465
Denmark	Croatia	44617
Denmark	Cyprus	15838690
Denmark	Czech Republic	56375
Denmark	Dominican Republic	14499
Denmark	Ecuador	6032
Denmark	Estonia	13985977
Denmark	Ethiopia	13966
Denmark	Finland	75990892
Denmark	France	104664425
Denmark	French Polynesia	13
Denmark	Georgia	4306
Denmark	Germany	1402978967
Denmark	Ghana	40877
Denmark	Greece	9849371
Denmark	Greenland	2105059
Denmark	Hungary	32000
Denmark	Iceland	26778385
Denmark	India	1073
Denmark	Indonesia	157
Denmark	Iran	4070
Denmark	Ireland	113486190
Denmark	Israel	40000
Denmark	Italy	239008
Denmark	Jamaica	6794
Denmark	Japan	3366
Denmark	Jordan	8701
Denmark	Kazakhstan	5347
Denmark	Kyrgyzstan	5257
Denmark	Latvia	182582
Denmark	Lebanon	42047
Denmark	Lithuania	16367545
Denmark	Luxembourg	1032
Denmark	Malawi	52411
Denmark	Malaysia	12874
Denmark	Maldives	1451
Denmark	Malta	331880
Denmark	Mauritania	30461
Denmark	Mauritius	5380
Denmark	Mexico	14968
Denmark	Montenegro	5133
Denmark	Morocco	1170
Denmark	Nepal	2210
Denmark	Netherlands	694290051
Denmark	New Caledonia	709
Denmark	New Zealand	58790
Denmark	Nicaragua	1289
Denmark	Norway	709755920
Denmark	Oman	60
Denmark	Pakistan	47091304
Denmark	Panama	4648
Denmark	Peru	1913
Denmark	Poland	113094355
Denmark	Portugal	54473
Denmark	Korea, South	253778
Denmark	Romania	264808
Denmark	Russia	15631
Denmark	Serbia	21644
Denmark	Singapore	136767566
Denmark	Slovakia	35460
Denmark	Slovenia	507
Denmark	Spain	169936078
Denmark	Switzerland	16296
Denmark	Thailand	166495
Denmark	Turkey	16685572
Denmark	United States of America	94861692
Denmark	Uganda	16279
Denmark	Ukraine	1936
Denmark	United Arab Emirates	176447
Denmark	United Kingdom	2839494060
Denmark	Tanzania	1975
Denmark	Uruguay	36725888
Denmark	Vietnam	79966
Djibouti	Sudan	39550445
Djibouti	United Arab Emirates	201483
Djibouti	Yemen	7202
Dominica	Paraguay	12799515
Dominican Republic	Belgium	161
Dominican Republic	El Salvador	143
Dominican Republic	Guatemala	31719756
Dominican Republic	Guyana	99825
Dominican Republic	Nigeria	120051
Dominican Republic	Panama	2107
Dominican Republic	Peru	5651298
Dominican Republic	Saint Vincent and the Grenadines	29147
Dominican Republic	Suriname	42612
Dominican Republic	United States of America	300413
Ecuador	Belarus	58500
Ecuador	Bolivia	160391
Ecuador	Canada	1027
Ecuador	Chile	1036209893
Ecuador	China	369144276
Ecuador	Colombia	3149838
Ecuador	Costa Rica	32
Ecuador	Dominican Republic	15701
Ecuador	El Salvador	244407596
Ecuador	Ethiopia	113
Ecuador	Sudan	17652
Ecuador	Guatemala	152626674
Ecuador	Indonesia	981
Ecuador	Japan	372452942
Ecuador	Malaysia	63206706
Ecuador	Mexico	17071082
Ecuador	Netherlands	200
Ecuador	Nicaragua	4979862
Ecuador	Nigeria	111546
Ecuador	Peru	1561993698
Ecuador	Russia	69185
Ecuador	Singapore	786
Ecuador	Slovenia	2158
Ecuador	South Africa	65828949
Ecuador	Spain	56684736
Ecuador	Thailand	30924344
Ecuador	United States of America	7667924129
Ecuador	Uruguay	45289019
Egypt	Algeria	114208
Egypt	Argentina	46881
Egypt	Armenia	42
Egypt	Bahrain	38913
Egypt	Belarus	10800
Egypt	Belgium	142537482
Egypt	Bulgaria	61729001
Egypt	Burkina Faso	179
Egypt	Burundi	55010
Egypt	Canada	39
Egypt	Chile	3765
Egypt	China	885847363
Egypt	Hong Kong S.A.R.	38614
Egypt	Ivory Coast (C_te d'Ivoire)	94949
Egypt	Cyprus	46073856
Egypt	Estonia	5673
Egypt	Ethiopia	12823296
Egypt	Sudan	40677
Egypt	France	669523383
Egypt	Germany	1398636910
Egypt	Ghana	730511
Egypt	Greece	625114872
Egypt	Hungary	3000
Egypt	India	2208634197
Egypt	Indonesia	43504
Egypt	Italy	1548459455
Egypt	Japan	211841109
Egypt	Jordan	66869
Egypt	Kazakhstan	123658
Egypt	Lebanon	3535285
Egypt	Madagascar	9906
Egypt	Malaysia	59010223
Egypt	Mali	68699
Egypt	Malta	9504002
Egypt	Mexico	199915254
Egypt	Morocco	1903574
Egypt	Netherlands	2054323
Egypt	Niger	900
Egypt	Nigeria	2557676
Egypt	Norway	85550
Egypt	Oman	865780
Egypt	Pakistan	1165624
Egypt	Peru	21841
Egypt	Korea, South	325907734
Egypt	Moldova	546
Egypt	Romania	2646755
Egypt	Russia	641842
Egypt	Rwanda	415
Egypt	Saudi Arabia	8869878
Egypt	Senegal	116190
Egypt	Serbia	1251
Egypt	Singapore	32835411
Egypt	South Africa	642019
Egypt	Spain	447537686
Egypt	Sri Lanka	23432
Egypt	Switzerland	17825398
Egypt	Micronesia, Federated States of	394
Egypt	Thailand	1890
Egypt	Togo	1784
Egypt	Tunisia	8894454
Egypt	Turkey	113792413
Egypt	United States of America	178011982
Egypt	Uganda	1998990
Egypt	Ukraine	361685
Egypt	United Arab Emirates	4096224
Egypt	United Kingdom	122654460
Egypt	Tanzania	1725004
Egypt	Yemen	108256
Egypt	Zambia	1445540
El Salvador	Austria	379
El Salvador	Belize	1341192
El Salvador	Canada	1047
El Salvador	Colombia	155664
El Salvador	Costa Rica	8738
El Salvador	Dominican Republic	6508440
El Salvador	Ethiopia	757
El Salvador	Guatemala	39681364
El Salvador	Jamaica	2367412
El Salvador	Mexico	400
El Salvador	Nicaragua	416210
El Salvador	Norway	14838
El Salvador	Panama	8471635
El Salvador	Peru	28809
El Salvador	Sri Lanka	37015772
El Salvador	United States of America	1076549
Equatorial Guinea	Brazil	497741663
Equatorial Guinea	Cameroon	5833
Equatorial Guinea	Canada	635803371
Equatorial Guinea	China	1448171363
Equatorial Guinea	Ivory Coast (C_te d'Ivoire)	14533972
Equatorial Guinea	Denmark	85505143
Equatorial Guinea	France	546890088
Equatorial Guinea	Germany	35727731
Equatorial Guinea	Italy	1373777215
Equatorial Guinea	Netherlands	781105539
Equatorial Guinea	Nigeria	359515
Equatorial Guinea	Norway	135427468
Equatorial Guinea	Portugal	193055597
Equatorial Guinea	Spain	1811852280
Equatorial Guinea	United States of America	1074215615
Equatorial Guinea	United Kingdom	483476207
Equatorial Guinea	Uruguay	120711107
Estonia	Azerbaijan	990
Estonia	Belarus	4200
Estonia	Belgium	4131
Estonia	Burkina Faso	6612560
Estonia	Canada	28
Estonia	Chile	5
Estonia	China	34333532
Estonia	Czech Republic	36207
Estonia	Denmark	8986717
Estonia	El Salvador	13117806
Estonia	Finland	3379751
Estonia	France	11838249
Estonia	Georgia	27
Estonia	Germany	105615
Estonia	Guatemala	18850861
Estonia	Kazakhstan	30204
Estonia	Kyrgyzstan	27929
Estonia	Latvia	20494232
Estonia	Lebanon	729384
Estonia	Lithuania	31301570
Estonia	Luxembourg	174
Estonia	Malta	97759
Estonia	Morocco	135312187
Estonia	Netherlands	359133752
Estonia	Niger	5664981
Estonia	Nigeria	2732217
Estonia	Norway	192547
Estonia	Poland	2055248
Estonia	Portugal	26180
Estonia	Moldova	565
Estonia	Russia	1443745
Estonia	Singapore	202677514
Estonia	South Africa	166042
Estonia	Spain	33191075
Estonia	Togo	7591023
Estonia	United States of America	89373538
Estonia	Ukraine	313899
Estonia	United Kingdom	112527031
Estonia	Uruguay	10515212
Ethiopia	Austria	145
Micronesia, Federated States of	Korea, South	61006
Fiji	Australia	33479
Fiji	Kiribati	1816684
Fiji	Mozambique	13945000
Fiji	Samoa	833228
Fiji	Solomon Islands	2266
Fiji	Tonga	551889
Fiji	Vanuatu	30435
Finland	Algeria	4247
Finland	Argentina	3581940
Finland	Armenia	59799
Finland	Aruba	1222245
Finland	Australia	4041
Finland	Austria	2166753
Finland	Azerbaijan	15746
Finland	Belarus	909200
Finland	Belgium	573551336
Finland	Belize	5684
Finland	Bosnia and Herzegovina	1346
Finland	Brazil	11644164
Finland	Bulgaria	57234
Finland	Canada	944910841
Finland	Chile	40788690
Finland	China	13844848
Finland	Colombia	799
Finland	Costa Rica	6075
Finland	Ivory Coast (C_te d'Ivoire)	27742
Finland	Croatia	16454
Finland	Czech Republic	48367
Finland	Denmark	255292826
Finland	Ecuador	120616
Finland	Estonia	259840988
Finland	France	134472935
Finland	French Polynesia	7241
Finland	Germany	477191912
Finland	Ghana	257
Finland	Greenland	1351
Finland	Hungary	33000
Finland	Iceland	31811825
Finland	India	145639
Finland	Indonesia	5418
Finland	Ireland	24194253
Finland	Israel	418000
Finland	Italy	449021
Finland	Jamaica	38393
Finland	Japan	37048
Finland	Jordan	32669207
Finland	Kazakhstan	27315666
Finland	Kyrgyzstan	79144
Finland	Latvia	221542966
Finland	Lebanon	2753
Finland	Lithuania	43676741
Finland	Malaysia	581
Finland	Mexico	9637
Finland	Morocco	4070
Finland	Netherlands	699218167
Finland	New Zealand	36
Finland	Norway	64083547
Finland	Pakistan	56221
Finland	Peru	256688
Finland	Poland	130815068
Finland	Portugal	15401
Finland	Korea, South	1011
Finland	Moldova	235123
Finland	Romania	28016
Finland	Russia	285293986
Finland	Saudi Arabia	2348270
Finland	Serbia	164458
Finland	Singapore	29876
Finland	Slovakia	7819
Finland	Slovenia	83926
Finland	South Africa	7914
Finland	Spain	1167
Finland	Sri Lanka	441
Finland	Switzerland	989303
Finland	Micronesia, Federated States of	1622
Finland	Thailand	900065
Finland	Tunisia	338
Finland	Turkey	8754709
Finland	United States of America	525724200
Finland	Ukraine	4266637
Finland	United Arab Emirates	1889951
Finland	United Kingdom	216984286
Finland	Tanzania	750
Finland	Uruguay	9326
Finland	Vietnam	34637
Finland	Zimbabwe	309
Sudan	China	9418771899
Sudan	Denmark	10
Sudan	Ethiopia	106618245
Sudan	France	1391
Sudan	India	393482570
Sudan	Indonesia	56907035
Sudan	Italy	310404936
Sudan	Japan	2252263835
Sudan	Netherlands	198
Sudan	Thailand	54637500
Sudan	Uganda	312168
Sudan	United Arab Emirates	298518
France	Albania	7590703
France	Algeria	55860359
France	Argentina	77681767
France	Armenia	218373
France	Aruba	1144678
France	Australia	4828256
France	Austria	18239922
France	Azerbaijan	361482
France	Bahrain	1442172
France	Barbados	5080
France	Belarus	3187700
France	Belgium	1708768555
France	Bermuda	5923
France	Bolivia	233709
France	Bosnia and Herzegovina	944024
France	Brazil	127360564
France	Bulgaria	7554173
France	Burkina Faso	19362014
France	Burundi	362065
France	Cambodia	9680
France	Cameroon	15529695
France	Canada	148464214
France	Cape Verde	122
France	Central African Republic	486773
France	Chile	2295693
France	China	78893066
France	Hong Kong S.A.R.	3619655
France	Colombia	8456145
France	Costa Rica	5597356
France	Ivory Coast (C_te d'Ivoire)	6508946
France	Croatia	52568794
France	Cyprus	215838605
France	Czech Republic	23951223
France	Denmark	27619655
France	Dominican Republic	339294
France	Ecuador	6691035
France	El Salvador	166154
France	Estonia	497596
France	Ethiopia	2302975
France	Finland	103177675
France	Sudan	76428
France	France	225474951
France	French Polynesia	1561844
France	Gambia	133971
France	Georgia	150524
France	Germany	823073655
France	Ghana	10361370
France	Greece	59707447
France	Greenland	419
France	Guatemala	1128771
France	Guyana	64144
France	Hungary	10478000
France	Iceland	401296
France	India	133812514
France	Indonesia	34014612
France	Iran	1476228
France	Ireland	3500558
France	Israel	2228000
France	Italy	479822273
France	Jamaica	139475
France	Japan	73731896
France	Jordan	2873736
France	Kazakhstan	2342189
France	Kyrgyzstan	99626
France	Latvia	679111
France	Lebanon	682003414
France	Lithuania	2031879
France	Luxembourg	10663363
France	Madagascar	440899
France	Malawi	99325
France	Malaysia	4268192
France	Maldives	238
France	Mali	3705224
France	Malta	91175238
France	Mauritania	4016751
France	Mauritius	1192955
France	Mexico	107684839
France	Montenegro	800376
France	Morocco	59570379
France	Mozambique	127000
France	Namibia	3859
France	Nepal	21289
France	Netherlands	2987333097
France	New Caledonia	2378452
France	New Zealand	1187550
France	Nicaragua	2443
France	Niger	13436979
France	Nigeria	94954297
France	Norway	110376843
France	Oman	48167871
France	Pakistan	144390161
France	Panama	178551
France	Paraguay	43988
France	Peru	4135206
France	Philippines	396413
France	Poland	66111912
France	Portugal	25848702
France	Korea, South	54974694
France	Moldova	436076
France	Romania	14427643
France	Russia	13611054
France	Rwanda	9490
France	Saint Vincent and the Grenadines	16
